VDID,SubAuthorityCode,BiDirectional,PositionLon,PositionLat,RoadName,LocationMile,LinkID,Bearing,RoadDirection,LaneNum,ActualLaneNum
VD-N1-S-107.220-M-RS,NFB-CR,0,120.930016,24.71681,國道1號,107K+220,0000100010700O,S,S,4,4
VD-N3-N-169.764-M-LOOP,NFB-CR,0,120.60778,24.303165,國道3號,169K+764,0000300116960B,NE,N,3,3
VD-N3-S-311.567-N-Loop,NFB-SR,0,120.439064,23.351368,國道3號,311K+567,0000301057000D,S,S,3,3
VD-N3-S-20-O-NW-1-木柵,NFB-NR,0,121.59499,25.003891,國道3號,20K+000,0000301008000A,SW,S,1,1
VD-N3-N-369-I-EN-1-Loop,NFB-SR,0,120.3609216,22.88299808,國道3號,369K+000,0000301164050E,N,N,2,2
VD-N5-N-17.608-M-LOOP,NFB-PL,0,121.72836,24.921118,國道5號,17K+608,0000500101700F,NW,N,2,2
VD-N5-N-30-L-頭城-台9-礁溪-3-IMAGE,NFB-PL,0,121.77509,24.828842,台9線,30K+000,3000900107188G,E,N,1,1
VD-N1-N-314.550-M-RS,NFB-SR,0,120.25065,23.091028,國道1號,314K+550,0000100131400D,N,N,3,3
VD-N1-S-40.000-M-LOOP,NFB-NR,0,121.37659,25.06599,國道1號,40K+000,0000100004000F,W,S,5,5
VD-N4-E-10.520-M-LOOP,NFB-CR,0,120.67842,24.271057,國道4號,10K+520,0000400001000B,SE,E,3,3
VD-N3-N-417.451-M-Loop,NFB-SR,0,120.521944,22.552222,國道3號,417K+451,0000300141800T,N,N,2,2
VD-N5-N-38-L-宜蘭-191-3-IMAGE,NFB-PL,0,121.77978,24.752537,191,38K+000,4019100100707G,N,N,2,2
VD-N1-N-240-I-EN-1B-北上入口-斗南,NFB-CR,0,120.4731935,23.69311703,國道1號,240K+000,0000101151030P,N,N,1,1
VD-N3-S-363.915-M-Loop,NFB-SR,0,120.351388,22.928611,國道3號,363K+915,0000300036400D,S,S,3,3
VD-N3-S-202-O-NE-21-南下出口-台中,NFB-CR,0,120.6013339,24.09351312,國道3號,202K+000,0000301038010N,SE,S,2,2
VD-N1-T-189-A-WN-1-入口-大肚,NFB-CR,0,120.58003,24.118862,國道1號,189K+000,0000101143020B,E,N,2,2
VD-N6-E-15.470-M-RS,NFB-CR,0,120.80137,23.995804,國道6號,15K+470,0000600001500M,N,E,2,2
VD-N3-S-209-I-WS-1-南下入口1,NFB-CR,0,120.6667819,24.06322962,國道3號,209K+000,0000301040010B,E,S,2,2
VD-N1-N-122.260-M-RS,NFB-CR,0,120.86526,24.606659,國道1號,122K+260,0000100112200K,N,N,3,3
VD-N3-N-131.896-M-LOOP,NFB-CR,0,120.77332,24.587881,國道3號,131K+896,0000300113100K,NE,N,3,3
VD-N1-N-61.580-M-LOOP,NFB-NR,0,121.20559,24.962029,國道1號,61K+580,0000100106100H,NE,N,3,3
VD-N6-W-9.615-M-RS,NFB-CR,0,120.7548,23.989244,國道6號,9K+615,0000600100900M,NW,W,2,2
VD-T88-W-6.687-N-Loop,NFB-SR,0,120.401644,22.586968,台88線,6K+687,1008800100630E,W,W,2,2
VD-N1K-E-1-I-NE-1-RS,NFB-SR,0,120.31086,22.581816,第二貨櫃中心交流道,1K+000,6250680300000E,SE,N,1,1
VD-N6-W-28.812-M-RS,NFB-CR,0,120.91558,23.979055,國道6號,28K+812,0000600102860M,W,W,2,2
VD-N3-S-335.284-M-Loop,NFB-SR,0,120.35196,23.166319,國道3號,335K+284,0000300033500D,SW,S,3,3
VD-N3-S-50-O-NE-1B-三鶯-環道,NFB-NR,0,121.35786,24.9384,國道3號,50K+000,0000301014010F,NE,S,1,1
VD-N5-S-4-L-石碇-106乙-2-IMAGE,NFB-PL,0,121.63185,25.007008,106乙,4K+000,4010620100352F,SW,W,2,2
VD-N10-E-5.535-M-Loop,NFB-SR,0,120.357777,22.692222,國道10號,5K+535,0001000000500E,N,E,3,3
VD-N4-W-3.654-M-LOOP,NFB-CR,0,120.62631,24.30563133,國道4號,3K+654,0000400100400B,W,W,3,3
VD-N1-N-36.980-M-LOOP,NFB-NR,0,121.40226,25.05528,國道1號,36K+980,0000100103700F,SE,N,4,4
VD-N3-S-130-I-WS-21-南下入口-後龍通霄,NFB-CR,0,120.7852231,24.59802623,國道3號,130K+000,0000301029030K,S,S,1,1
VD-N1-S-364.300-M-Loop,NFB-SR,0,120.33064,22.661654,國道1號,364K+300,0000100036400E,S,S,5,5
VD-N3-N-319.174-M-Loop,NFB-SR,0,120.401111,23.293611,國道3號,319K+174,0000300131900D,NE,N,3,3
VD-N1-S-181.460-N-LOOP,NFB-CR,0,120.61986,24.153648,國道1號,181K+460,0000100018100B,S,S,3,3
VD-N5-S-20.413-M-LOOP,NFB-PL,0,121.748405,24.903788,國道5號,20K+413,0000500002000F,SE,S,2,2
VD-N3-S-415.306-N-Loop,NFB-SR,0,120.52727,22.57597,國道3號,415K+306,0000300041510T,S,S,2,2
VD-N2-W-5-I-SW-22-大竹-環道,NFB-NR,0,121.239044,25.035927,國道2號,5K+000,0000201103040H,W,W,1,1
VD-N3-N-357-O-SW-1-Loop,NFB-SR,0,120.327583,22.975028,國道3號,357K+000,0000301163000D,NW,N,1,1
VD-N3-N-156-O-SE-1-北上出口,NFB-CR,0,120.669136,24.393871,國道3號,156K+000,0000301131000B,N,N,1,1
VD-N1-N-185.530-M-LOOP,NFB-CR,0,120.61394,24.117458,國道1號,185K+530,0000100118500B,NE,N,3,3
VD-N5-S-4-R-O-石碇服務區-LOOP,NFB-PL,0,121.64479,25.008707,,4K+000,FFFFFFFFFFFFFF,,,2,2
VD-N1-N-27.100-N-LOOP,NFB-NR,0,121.49458,25.075663,國道1號,27K+100,0000100102700F,E,N,4,4
VD-N5-N-14-I-WN-1-LOOP,NFB-PL,0,121.7129047,24.94181481,國道5號,14K+000,0000501103000F,NW,N,1,1
VD-N5-N-54-L-蘇澳-海山西路-4-IMAGE,NFB-PL,0,121.84436,24.615608,海山東路,54K+000,6309060100000G,NE,NE,2,2
VD-N5-N-34.898-M-LOOP,NFB-PL,0,121.78084,24.791796,國道5號,34K+898,0000500103400G,N,N,3,3
VD-N3-S-352.215-M-Loop,NFB-SR,0,120.323611,23.018055,國道3號,352K+215,0000300035200D,SW,S,3,3
VD-N3-N-46.860-N-RS,NFB-NR,0,121.39234,24.951292,國道3號,46K+860,0000301113000F,E,N,4,4
VD-N3-S-229.483-M-RS,NFB-CR,0,120.69298,23.914118,國道3號,229K+483,0000300022920M,SE,S,3,3
VD-N2-W-0.460-M-RS,NFB-NR,0,121.214325,25.063063,國道2號,0K+460,0000200100000H,NE,W,2,2
VD-N3-S-141.256-M-RS,NFB-CR,0,120.722984,24.518938,國道3號,141K+256,0000300014100K,SW,S,3,3
VD-N1-S-303-O-NE-22-Loop,NFB-SR,0,120.2352845,23.18249355,國道1號,303K+000,0000101060010D,S,S,1,1
VD-N1H-N-65.500-M-LOOP,NFB-NR,0,121.1867,24.9331,國道1號五股楊梅高架道路,65K+500,00001B0106500H,NE,N,2,2
VD-N3-S-10-I-WS-汐止系統-1N3S,NFB-NR,0,121.6415,25.071308,國道3號,10K+000,0000301003070F,SE,S,1,1
VD-N3-N-200.098-M-RS,NFB-CR,0,120.5854,24.099838,國道3號,200K+098,0000300120000N,W,N,3,3
VD-N1H-S-18-I-ES-22-堤頂,NFB-NR,0,121.57418,25.070932,國道1號汐止五股高架道路,18K+000,00001A1002030A,SW,S,2,2
VD-N1H-N-28.550-M-LOOP,NFB-NR,0,121.4806,25.07299,國道1號汐止五股高架道路,28K+550,00001A0102800F,E,N,3,3
VD-N1-N-97.080-N-LOOP,NFB-NR,0,121.00337,24.771158,國道1號,97K+080,0000100109700J,N,N,4,4
VD-N3-S-203.669-M-RS,NFB-CR,0,120.61465,24.083708,國道3號,203K+669,0000300020330N,SE,S,3,3
VD-N4-E-11-I-SE-21-東向入口-豐原,NFB-CR,0,120.6935676,24.26882465,國道4號,11K+000,0000401004050B,NE,E,1,1
VD-N1H-N-32.640-M-RS,NFB-NR,0,121.44173,25.068514,國道1號五股楊梅高架道路,32K+640,00001B0103200F,E,N,2,2
VD-N3-N-70.470-M-LOOP,NFB-NR,0,121.20386,24.85272,國道3號,70K+470,0000300107000H,NE,N,3,3
VD-N8-W-6-I-NW-21-Loop,NFB-SR,0,120.249823,23.07988626,國道8號,6K+000,0000801103060D,NW,W,1,1
VD-N3-S-70.000-M-LOOP,NFB-NR,0,121.20669,24.855423,國道3號,70K+000,0000300006900H,SW,S,4,4
VD-N5-S-14.540-M-LOOP,NFB-PL,0,121.71103,24.943602,國道5號,14K+540,0000501003000F,SE,S,2,2
VD-N1-S-17.340-N-LOOP,NFB-NR,0,121.58858,25.06572,國道1號,17K+340,0000101010070A,W,S,2,2
VD-N4-W-13.621-M-LOOP,NFB-CR,0,120.70893,24.276546,國道4號,13K+621,0000400101300B,W,W,3,3
VD-N1-S-83-O-NW-1-湖口,NFB-NR,0,121.03209,24.876692,國道1號,83K+000,0000101027003J,W,S,2,2
VD-N1-S-91.180-N-LOOP,NFB-NR,0,121.01621,24.82246,國道1號,91K+180,0000100009100J,SW,S,3,3
VD-N1-S-342.912-N-Loop,NFB-SR,0,120.29518,22.845852,國道1號,342K+912,0000100034210E,SE,S,3,3
VD-N1-S-185.330-M-RS,NFB-CR,0,120.61484,24.11923,國道1號,185K+330,0000100018500B,SW,S,3,3
VD-N5-N-45.230-M-LOOP,NFB-PL,0,121.79072,24.70196,國道5號,45K+230,0000500104500G,N,N,2,2
VD-N1-N-356-I-EN-2-Loop,NFB-SR,0,120.3347059,22.73879075,國道1號,356K+000,0000101170110E,N,N,1,1
VD-N3-S-202-I-WS-22X-南下入口2-彰化,NFB-CR,0,120.6030897,24.09072925,國道3號,202K+000,0000301038100N,E,S,1,1
VD-N1-S-292.772-M-Loop,NFB-SR,0,120.26955,23.276909,國道1號,292K+772,0000100029200D,SW,S,3,3
VD-N3-S-188.515-M-RS,NFB-CR,0,120.531265,24.16444,國道3號,188K+515,0000300018800B,SW,S,3,3
VD-N1-S-40.700-N-LOOP,NFB-NR,0,121.37004,25.065493,國道1號,40K+700,0000100004040F,W,S,5,5
VD-N1H-S-32-O-NW-1-五股,NFB-NR,0,121.44297,25.070402,國道1號五股楊梅高架道路,32K+000,00001B0003200F,W,S,1,1
VD-N1-S-189-I-ES-1-南下入口,NFB-CR,0,120.5851813,24.11915423,國道1號,189K+000,0000101043030B,NE,S,1,1
VD-N5-N-54-I-蘇澳-匝道-0.5-LOOP,NFB-PL,0,121.81657,24.62241,國道5號,54K+000,0000501107023G,W,N,2,2
VD-N3-N-78.760-N-LOOP,NFB-NR,0,121.173965,24.799797,國道3號,78K+760,0000300107850J,SE,N,4,4
VD-N6-W-17.082-N-LOOP,NFB-CR,0,120.81294,24.004316,國道6號,17K+082,0000600101700M,W,W,2,2
VD-N5-N-0.706-M-LOOP,NFB-PL,0,121.629845,25.033037,國道5號,0K+706,0000500100070A,NW,N,2,2
VD-N1-N-357.600-N-Loop,NFB-SR,0,120.33256,22.721064,國道1號,357K+600,0000100135700E,N,N,3,3
VD-N5-S-22.506-M-PS-LOOP,NFB-PL,0,121.76149,24.889317,國道5號,22K+506,0000500002200F,SE,S,2,2
VD-N1-S-49-O-NW-1-桃園,NFB-NR,0,121.30222,25.040665,國道1號,49K+000,0000101018000H,SW,S,2,2
VD-N1-S-174.500-N-LOOP,NFB-CR,0,120.65519,24.204964,國道1號,174K+500,0000100017400B,SW,S,4,4
VD-N3-S-217-I-WS-21-南下入口-芬園,NFB-CR,0,120.6507899,24.00666398,國道3號,217K+000,0000301043040M,S,S,1,1
VD-N3-S-43-O-NW-22-土城-N3ST65,NFB-NR,0,121.43334,24.961168,國道3號,43K+000,0000301012020F,NW,S,1,1
VD-N3-S-170.478-M-RS,NFB-CR,0,120.60337,24.298422,國道3號,170K+478,0000300017000B,SW,S,4,4
VD-N3-S-176-I-WS-1-南下入口1,NFB-CR,0,120.5913961,24.24676016,國道3號,176K+000,0000301034060B,SE,S,2,2
VD-N1-N-25.200-N-LOOP,NFB-NR,0,121.5133243,25.07789662,國道1號,25K+200,0000100102520A,E,N,3,3
VD-N1H-N-21.480-M-LOOP,NFB-NR,0,121.54876,25.072218,國道1號汐止五股高架道路,21K+480,00001A0102100A,E,N,3,3
VD-N3-S-164-I-WS-1-南下入口1,NFB-CR,0,120.63831,24.335838,國道3號,164K+000,0000301032050B,W,S,2,2
VD-T88-W-2.000-N-Loop,NFB-SR,0,120.358486,22.590342,台88線,2K+000,1008800100200E,W,W,2,2
VD-N3-N-332.069-M-Loop,NFB-SR,0,120.355277,23.191388,國道3號,332K+069,0000300133200D,N,N,3,3
VD-N5-N-14-L-坪林-台9-牌樓-IMAGE,NFB-PL,0,121.7046,24.935604,台9線,14K+000,3000900103690F,W,N,2,2
VD-N4-W-21.427-M-LOOP,NFB-CR,0,120.743667,24.241542,國道4號,21K+427,0000400102089B,NE,W,2,2
VD-N4-E-9-I-SE-1-東向入口1,NFB-CR,0,120.6710542,24.27597413,國道4號,9K+000,0000401003030B,E,E,1,1
VD-N3-N-424.764-M-Loop,NFB-SR,0,120.5305996,22.48839,國道3號,424K+764,0000300142500T,N,N,2,2
VD-N3-S-207.541-N-LOOP,NFB-CR,0,120.648,24.068048,國道3號,207K+541,0000300020700B,E,S,3,3
VD-N3-N-215.592-M-RS,NFB-CR,0,120.662575,24.018387,國道3號,215K+592,0000300121510N,NE,N,4,4
VD-N2-E-1-O-WS-22-大園,NFB-NR,0,121.212425,25.060547,國道2號,1K+000,0000201002000H,SW,E,1,1
VD-N3-S-297-O-NW-2-Loop,NFB-SR,0,120.4845,23.451194,國道3號,297K+000,0000301055010Q,SW,S,1,1
VD-N1-N-174-I-EN-21-北上入口1-台中,NFB-CR,0,120.65816,24.20502,國道1號,174K+000,0000101140070B,NE,N,2,2
VD-N1-N-33-I-WN-32-五股,NFB-NR,0,121.43672,25.068941,國道1號,33K+000,0000101115060F,SE,N,1,1
VD-N1-N-62-O-SE-1-中壢,NFB-NR,0,121.19955,24.95621,國道1號,62K+000,0000101122000H,NE,N,2,2
VD-N2-W-0.020-M-LOOP,NFB-NR,0,121.21749,25.065556,國道2號,0K+020,0000201101040H,NE,W,3,3
VD-N1-N-353.010-M-Loop,NFB-SR,0,120.330894,22.761662,國道1號,353K+010,0000100135300E,N,N,3,3
VD-N3-S-20-I-WS-1-木柵,NFB-NR,0,121.5941,25.00067,國道3號,20K+000,0000301008050A,S,S,1,1
VD-N1-N-132-O-SE-21-北上出口-公館,NFB-CR,0,120.8206553,24.52227266,國道1號,132K+000,0000101133010K,SE,N,1,1
VD-N3-S-83.750-M-LOOP,NFB-NR,0,121.13066,24.798107,國道3號,83K+750,0000300008300J,SW,S,3,3
VD-N3-S-142.353-M-RS,NFB-CR,0,120.717064,24.510729,國道3號,142K+353,0000300014200K,SW,S,3,3
VD-N8-W-9-I-NW-1A-Loop,NFB-SR,0,120.2752143,23.06698712,國道8號,9K+000,0000801104040D,NW,W,1,1
VD-N2-E-9.430-N-LOOP,NFB-NR,0,121.27509,25.016459,國道2號,9K+430,0000200000900H,SE,E,3,3
VD-N3-N-275.070-M-RS,NFB-SR,0,120.55851,23.61786,國道3號,275K+070,0000300127500P,NE,N,3,3
VD-N3A-E-2.280-M-LOOP,NFB-NR,0,121.56875,25.00837,國道3甲,2K+280,0000310000210A,E,S,2,2
VD-N1-N-154.980-M-RS,NFB-CR,0,120.734245,24.355736,國道1號,154K+980,0000100115400K,NE,N,3,3
VD-N1-N-178-O-SW-22-北上出口1-沙鹿,NFB-CR,0,120.6303445,24.17392983,國道1號,178K+000,0000101141020B,N,N,1,1
VD-N1-S-222.350-M-RS,NFB-CR,0,120.485725,23.854704,國道1號,222K+350,0000100022200N,S,S,3,3
VD-N1-N-292.000-M-RS,NFB-SR,0,120.27472,23.281843,國道1號,292K+000,0000100129100D,NE,N,3,3
VD-N1-N-240.450-N-LOOP,NFB-CR,0,120.472824,23.695997,國道1號,240K+450,0000100124030P,N,N,3,3
VD-N5-N-27.468-M-LOOP,NFB-PL,0,121.791,24.854181,國道5號,27K+468,0000500102700G,N,N,2,2
VD-N1-S-98.000-M-RS,NFB-NR,0,120.99897,24.763708,國道1號,98K+000,0000100009800J,SW,S,4,4
VD-N3-N-39.250-M-RS,NFB-NR,0,121.457,24.975,國道3號,39K+250,0000300103900F,E,N,4,4
VD-N3-S-363-R-NW-1-Loop,NFB-SR,0,120.35161,22.934004,國道3號,363K+000,0000300036300D,S,S,1,1
VD-N1-S-362-O-NE-21-Loop,NFB-SR,0,120.3284662,22.67687171,國道1號,362K+000,0000101071023E,S,S,1,1
VD-N5-N-4-L-石碇-106乙-IMAGE,NFB-PL,0,121.63185,25.007008,106乙,4K+000,4010620000352F,NE,E,2,2
VD-N1-N-10.630-M-LOOP,NFB-NR,0,121.653015,25.073793,國道1號,10K+630,0000100101050F,E,N,3,3
VD-N1-N-356-I-EN-31-Loop,NFB-SR,0,120.3351538,22.7384234,國道1號,356K+000,0000101170070E,NW,N,1,1
VD-N1-S-86-I-WS-1-湖口服務區,NFB-NR,0,121.01037,24.85857,國道1號,86K+000,0000101081010J,SE,S,1,1
VD-N5-N-37.225-M-LOOP,NFB-PL,0,121.77897,24.771498,國道5號,37K+225,0000500103700G,N,N,2,2
VD-N1-N-109.470-M-RS,NFB-CR,0,120.922905,24.698168,國道1號,109K+470,0000100110900K,NE,N,4,4
VD-N3-N-240.291-M-RS,NFB-CR,0,120.707794,23.825611,國道3號,240K+291,0000300124000M,N,N,3,3
VD-N1-S-42.500-N-LOOP,NFB-NR,0,121.35246,25.065498,國道1號,42K+500,0000100004230H,W,S,4,4
VD-N4-W-9-O-ES-21X-西向出口2,NFB-CR,0,120.6703152,24.27747944,國道4號,9K+000,0000401103006B,NW,W,1,1
VD-N1-S-229-R-WS-2-南下入口-西螺服務區,NFB-CR,0,120.4773505,23.78698335,國道1號,229K+000,0000101083010P,S,S,1,1
VD-N1-N-257-I-WN-22-Loop,NFB-SR,0,120.4168101,23.5531882,國道1號,257K+000,0000101154030Q,NW,N,1,1
VD-N1-S-317.600-M-RS,NFB-SR,0,120.2495453,22.9589926,國道1號,317K+600,0000100032900D,S,S,4,4
VD-N1-S-27-O-NE-22-三重,NFB-NR,0,121.494316,25.075241,國道1號,27K+000,0000101013020F,SW,S,2,2
VD-N1-N-156.010-M-RS,NFB-CR,0,120.72794,24.348461,國道1號,156K+010,0000100115600B,NE,N,3,3
VD-N3-N-266.885-M-RS,NFB-CR,0,120.59075,23.680777,國道3號,266K+885,0000300126600P,NE,N,3,3
VD-N3-S-62-I-WS-21-大溪-匝道,NFB-NR,0,121.263,24.8925,國道3號,62K+000,0000301017040H,S,S,1,1
VD-N1-N-150-I-EN-21-北上入口-卓蘭,NFB-CR,0,120.7592624,24.39192429,國道1號,150K+000,0000101135030K,N,N,1,1
VD-N3-S-344.610-M-Loop,NFB-SR,0,120.329001,23.084166,國道3號,344K+610,0000300034500D,S,S,3,3
VD-N3-N-12.560-N-LOOP,NFB-NR,0,121.64061,25.05829,國道3號,12K+560,0000300101230F,NE,N,3,3
VD-N3-S-164.611-N-LOOP,NFB-CR,0,120.64011,24.336262,國道3號,164K+611,0000300016400B,W,S,3,3
VD-N3-S-62.520-N-LOOP,NFB-NR,0,121.26495,24.893536,國道3號,62K+520,0000300006220H,SW,S,3,3
VD-N1-S-270-I-ES-22-Loop,NFB-SR,0,120.365927,23.44420255,國道1號,270K+000,0000101056030Q,S,S,1,1
VD-N8-E-14-I-NE-22-Loop,NFB-SR,0,120.32235,23.063291,國道8號,14K+000,0000801005030D,N,E,1,1
VD-N3-N-176-I-EN-21-北上入口1-台中,NFB-CR,0,120.5911551,24.25196931,國道3號,176K+000,0000301134070B,NW,N,1,1
VD-N1-N-56.750-N-LOOP,NFB-NR,0,121.2405,24.991344,國道1號,56K+750,0000100105650H,NE,N,3,3
VD-N3-S-268-O-NS-1,NFB-CR,0,120.5823167,23.67363592,國道3號,268K+000,0000301052000P,SW,S,1,1
VD-N5-N-51.095-M-LOOP,NFB-PL,0,121.80455,24.652157,國道5號,51K+095,0000500105100G,N,N,2,2
VD-N2A-W-1-I-NW-21-大園,NFB-NR,0,121.21313,25.062323,國道2甲,1K+000,0000211102000H,W,W,1,1
VD-N1-S-50.400-N-LOOP,NFB-NR,0,121.286766,25.030396,國道1號,50K+400,0000100005000H,SW,S,5,5
VD-N1-N-255.840-M-RS,NFB-SR,0,120.421165,23.56711,國道1號,255K+840,0000100125500Q,NE,N,3,3
VD-N1-S-11-I-ES-汐止系統-3N1S,NFB-NR,0,121.646194,25.073647,國道1號,11K+000,0000101007070F,NE,S,1,1
VD-N1-S-357.000-N-Loop,NFB-SR,0,120.33366,22.726574,國道1號,357K+000,0000100035600E,S,S,3,3
VD-N3-S-329-I-WS-1-Loop,NFB-SR,0,120.3554321,23.21021888,國道3號,329K+000,0000301059050D,S,S,1,1
VD-N3-S-198.710-M-LOOP,NFB-CR,0,120.57242,24.104292,國道3號,198K+710,0000300019800N,E,S,3,3
VD-N3-N-323-O-SE-21-Loop,NFB-SR,0,120.37902,23.27032,國道3號,323K+000,0000301158010D,SE,N,1,1
VD-N3-S-1.730-M-LOOP,NFB-NR,0,121.69974,25.132353,國道3號,1K+730,0000300000100C,SW,S,3,3
VD-N3-N-73.150-N-LOOP,NFB-NR,0,121.199684,24.83015,國道3號,73K+150,0000300107300H,N,N,4,4
VD-N1H-S-39.226-M-LOOP,NFB-NR,0,121.3842,25.065092,國道1號五股楊梅高架道路,39K+226,00001B0003900F,W,S,3,3
VD-N3-S-76-I-WS-關西服務區,NFB-NR,0,121.19364,24.799246,國道3號,76K+000,0000300007600J,SW,S,1,1
VD-N1-N-342-O-SE-1-Loop,NFB-SR,0,120.2983155,22.84179654,國道1號,342K+000,0000101168000E,NW,N,2,2
VD-N3-S-109-O-NW-1-香山-台1線,NFB-NR,0,120.91444,24.737755,國道3號,109K+000,0000301025000O,W,S,1,1
VD-N3A-W-0.780-M-LOOP,NFB-NR,0,121.556,25.0142,國道3甲,0K+780,0000310100070A,W,N,2,2
VD-N3-N-88.480-M-LOOP,NFB-NR,0,121.09466,24.777025,國道3號,88K+480,0000300108800J,NE,N,4,4
VD-N1-N-41-O-SE-1B-林口-文化北路,NFB-NR,0,121.35284,25.065004,國道1號,41K+000,0000101117000H,E,N,3,3
VD-N1-S-134.360-M-RS,NFB-CR,0,120.810425,24.514147,國道1號,134K+360,0000100013400K,SW,S,3,3
VD-N1-N-92.000-M-RS,NFB-NR,0,121.01283,24.81564,國道1號,92K+000,0000100109150J,NE,N,4,4
VD-N3-S-17.880-M-LOOP,NFB-NR,0,121.60457,25.026176,國道3號,17K+880,0000300001700A,SW,S,3,3
VD-N3-N-28.690-M-LOOP,NFB-NR,0,121.543,24.96,國道3號,28K+690,0000300102860F,NE,N,3,3
VD-N3-S-156-I-WS-1-南下入口1,NFB-CR,0,120.66845,24.393248,國道3號,156K+000,0000301031060B,S,S,2,2
VD-N3-S-144-I-WS-21-南下入口-通霄,NFB-CR,0,120.7044173,24.49686745,國道3號,144K+000,0000301030030K,SE,S,1,1
VD-N1-S-58.640-M-RS,NFB-NR,0,121.22748,24.979696,國道1號,58K+640,0000100005800H,SW,S,5,5
VD-N1-S-235.050-M-LOOP,NFB-CR,0,120.468124,23.743473,國道1號,235K+050,0000100023500P,S,S,4,4
VD-N6-E-34-O-WS-1-東向出口-埔里,NFB-CR,0,120.96554,23.991505,國道6號,34K+000,0000601007000M,SE,E,2,2
VD-N1-S-33-O-NW-1-五股,NFB-NR,0,121.44889,25.072111,國道1號汐止五股高架道路,33K+000,00001A1005010F,W,S,1,1
VD-N3-N-106.510-M-RS,NFB-NR,0,120.93146,24.751537,國道3號,106K+510,0000300110600O,NE,N,4,4
VD-N1-S-103.670-M-RS,NFB-CR,0,120.95997,24.729006,國道1號,103K+670,0000100010300J,SW,S,3,3
VD-N1-N-170.025-M-LOOP,NFB-CR,0,120.68654,24.231213,國道1號,170K+025,0000100117000B,NE,N,3,3
VD-N1-N-319-I-WN-3-Loop,NFB-SR,0,120.2521573,23.0443264,國道1號,319K+000,0000101163060D,N,N,1,1
VD-N8-E-9-O-WN-21-Loop,NFB-SR,0,120.277722,23.064611,國道8號,9K+000,0000800001130D,SE,E,1,1
VD-N5-N-38-I-SN-1-LOOP,NFB-PL,0,121.77833,24.7835,國道5號,38K+000,0000501105000G,N,N,1,1
VD-N1-S-363.500-M-Loop,NFB-SR,0,120.32943,22.668734,國道1號,363K+500,0000100036300E,S,S,5,5
VD-N1K-W-3.000-M-RS,NFB-SR,0,120.3226396,22.56844072,高雄港聯外高架道路,3K+000,6250670700040E,NW,NW,1,1
VD-N3-N-224-I-EN-21X-北上入口2-中興,NFB-CR,0,120.671,23.949417,國道3號,224K+000,0000301145030M,W,N,1,1
VD-N3-S-166.681-M-RS,NFB-CR,0,120.62423,24.325941,國道3號,166K+681,0000300016600B,SW,S,3,3
VD-N1H-S-66.000-M-LOOP,NFB-NR,0,121.18123,24.93151,國道1號五股楊梅高架道路,66K+000,00001B0006500H,SW,S,2,2
VD-N1-S-84.120-N-LOOP,NFB-NR,0,121.02599,24.87507,國道1號,84K+120,0000100008400J,W,S,3,3
VD-N1-N-25-I-WN-台北-環道,NFB-NR,0,121.51357,25.077187,國道1號,25K+000,0000101112030A,NW,N,1,1
VD-N1-S-279.004-M-Loop,NFB-SR,0,120.35078,23.373291,國道1號,279K+004,0000100027900D,SW,S,3,3
VD-N1-S-318.550-M-Loop,NFB-SR,0,120.253174,23.055384,國道1號,318K+550,0000100031840D,S,S,4,4
VD-N4-W-11.438-N-Loop,NFB-CR,0,120.69059,24.27042,國道4號,11K+438,0000400101140B,W,W,3,3
VD-N3A-E-3-O-WS-1-萬芳,NFB-NR,0,121.5779,25.00484,國道3甲,3K+000,0000311002000A,SE,S,1,1
VD-N10-E-1-I-SE-1-Loop-民族,NFB-SR,0,120.32188,22.677269,國道10號,1K+000,0001001001030E,SE,E,1,1
VD-N1-S-207-I-ES-1A-南下入口1-員林,NFB-CR,0,120.5075917,23.98658722,國道1號,207K+000,0000101046030N,NW,S,1,1
VD-N1-N-69.000-N-LOOP,NFB-NR,0,121.165054,24.910345,國道1號,69K+000,0000100106860H,N,N,3,3
VD-N3-N-68-O-SE-1-龍潭,NFB-NR,0,121.220184,24.86064,國道3號,68K+000,0000301118000H,E,N,1,1
VD-N5-N-16.900-M-PS-LOOP,NFB-PL,0,121.72446,24.926394,國道5號,16K+900,0000500101600F,NW,N,2,2
VD-N3-N-258.446-M-RS,NFB-CR,0,120.59479,23.749983,國道3號,258K+446,0000300125800P,NE,N,3,3
VD-N3-S-209.101-N-LOOP,NFB-CR,0,120.6617,24.06548,國道3號,209K+101,0000300020900B,SE,S,3,3
VD-N3-N-77.250-M-LOOP,NFB-NR,0,121.189224,24.796936,國道3號,77K+250,0000300107700J,E,N,4,4
VD-N3-N-103-O-SE-21-茄苳,NFB-NR,0,120.95695,24.75568,國道3號,103K+000,0000301124060O,W,N,1,1
VD-N2-W-8-I-NW-機場系統-1S2W,NFB-NR,0,121.274,25.0207,國道2號,8K+000,0000201104060H,W,W,1,1
VD-N1-S-33-I-ES-34-五股,NFB-NR,0,121.43788,25.070557,國道1號,33K+000,0000101015130F,E,S,1,1
VD-N5-S-18.312-M-PS-LOOP,NFB-PL,0,121.73258,24.916077,國道5號,18K+312,0000500001800F,SE,S,2,2
VD-N3-S-12-O-NE-21-新台五路,NFB-NR,0,121.63753,25.056076,國道3號,12K+000,0000301004010F,SW,S,2,2
